,Unnamed: 0,text,Category,score
916,916,Roe v Wade is about to have the masses panties in a wad for the rest of the year while they prepare Dante’s Inferno… https://t.co/XvI8VLv2JP,Pro-life,0.7664090991020203
917,917,@Patriot18The @AlabamaParadox @McBrideLawNYC @SunshineMustang @RepLizCheney You find one nut job and try to extrapo… https://t.co/pBY1nWy5O0,Pro-choice,0.571151077747345
918,918,Minority pregnancies have a mortality rate 3X HIGHER than white pregnancies in the United States. The decision to o… https://t.co/ENXq3NMLz7,Pro-choice,0.18503119051456451
919,919,"@imkatt_ Abortion is disgusting, so freaking glad it's banned in my state. Anyone who think's it's okay is a horrid person.",Pro-life,0.5835533142089844
920,920,"@itsJeffTiedrich @Kyruer The kind that values the visible over the invisible

But...why kind of woman prefers an ab… https://t.co/2GGMLxbZpg",Pro-life,0.5905135869979858
921,921,It sucks that the day of so many pride parades that Roe v Wade being revoked was announced. So many parades were ri… https://t.co/foTfY0Ed29,Pro-choice,0.8553211092948914
922,922,Roe v. Wade has just been overturned – and abortion rights activists from across the world are fighting back. Join… https://t.co/BNvm8RxFSm,Pro-choice,0.6362609267234802
923,923,"I was explaining the Supreme Court ruling of Roe v. Wade to my 11 year old son today, along with why someone might… https://t.co/3stkn72N72",Pro-choice,0.39748242497444153
924,924,@AngelInvestorOG @kylegriffin1 Pretty sure it means if a wealthy white woman wants a abortion…,Pro-choice,0.5534691214561462
925,925,"@thedunsh ""Shout out to Barack Obama""

You mean Barack ""Codifying Roe v Wade is not my highest priority"" Obama???",Pro-choice,0.7640204429626465
926,926,@NBA Now we weigh in on abortion.  Of course this league kisses the ass of the CCP.,Pro-life,0.26863425970077515
927,927,"@Forbes The United States will be more divided than it is now, many of the states will ask for their independence a… https://t.co/4WZFvLUdKa",Pro-choice,0.5480025410652161
928,928,@AndrewColinB @Ken_Mark_ @fjgwey @mohamed_danier @LeroyJamkins @EnclaveNotfurry @VaushV Rape victims should not car… https://t.co/UKutPkJ09N,Pro-choice,0.33148160576820374
929,929,Bullshit. They want *you* to think they were misled. They knew what they were voting for.  They knew the nominees w… https://t.co/42V1GeXQsR,Pro-choice,0.22210246324539185
930,930,"“We're heading into, I think, the most critical period in U.S. history and we don't even know it,” Coles Progressiv… https://t.co/TnquT2w41g",Pro-choice,0.3158728778362274
931,931,"Roe vs Wade should not be outlawed for good, merited reason it's a lady right to choose, if ladies wanted governmen… https://t.co/qWEFWlcvMW",Pro-choice,0.589901328086853
932,932,"@InezFeltscher Interview my friend, Christi! 
“I guess I’m really glad my biological parents didn’t choose abortion… https://t.co/dYZo3OsCrq",Pro-life,0.4385930299758911
933,933,https://t.co/XMVpvVNvD2,Pro-choice,0.5442848205566406
934,934,Roe v. Wade has just been overturned – and abortion rights activists from across the world are fighting back. Join… https://t.co/DKd8PvoSXv,Pro-choice,0.6362609267234802
935,935,"@PopCrave At least its not a man banging on about its ok that babies are killed at birth, all for abortion but ther… https://t.co/GHoA4KqQQW",Pro-choice,0.7016691565513611
936,936,Reminder that cis women aren’t the only people being affected by Roe v. Wade being overturned ! All people with ute… https://t.co/SGcA3JYl9s,Pro-choice,0.32045233249664307
937,937,liv is just so admirable for speaking out about the overturning of roe v wade. so so proud of her,Pro-choice,0.6344799995422363
938,938,@Travismatthew08 @GeorgeInNOID @AOC His statement on Roe v. Wade was about as reliable as if he’d sworn “I don’t like beer.”,Pro-choice,0.5905313491821289
939,939,"Now more than ever, our state leaders must ensure that abortion is not only legal in New Jersey, but also accessibl… https://t.co/UhW36ieycA",Pro-choice,0.5102291703224182
940,940,"They aren’t banning abortion, they’re banning safe abortion. #RoeVsWade #AbortionBan",Pro-choice,0.22767210006713867
941,941,UPDATE: they ended the live reaching over $7000 in abortion funds. bravo to all of them 👏🏾 #firstkill https://t.co/Fb2S4BZB6L,Pro-choice,0.2450842708349228
942,942,"Sadly, abortion isn’t the only constitutional right that has been taken away recently. They started with covid and… https://t.co/HLCSXs28lw",Pro-choice,0.5095595717430115
943,943,I hate guns. I’ve always been against them and owning them. But now that the government wants to strip me of my rig… https://t.co/jHBraskpYe,Pro-choice,0.3811781704425812
944,944,"The flip flopping puppet, typical career politician liar!
This week, President Joe Biden has condemned the Supreme… https://t.co/grbRl4a7Vm",Pro-choice,0.5231760144233704
945,945,@LeahMWillingham @emdrums 30+ million females killed by abortion since 1973 should be enough.  SCOTUS decided it was.,Pro-life,0.8507643342018127
946,946,Me trying to find an appointment get my nexplanon replaced before I lose insurance in a state w/ no expanded medica… https://t.co/rb3D5rcLtw,Pro-choice,0.3583970367908478
947,947,"tHe rIghT tO aN aBorTiOn iSn’T iN tHe cOnStiTutIoN!!

The Constitution was ratified in 1788. It’s good to use as a… https://t.co/xlGDaPRkm3",Pro-choice,0.6376133561134338
948,948,"@MariahCarey No offense to you, you have a beautiful voice, but did you know the Supreme Court's job is to judge th… https://t.co/L6KiI3EjPZ",Pro-life,0.26213890314102173
949,949,SCOTUS doesn't work when it is political. They weren't even asked to rule on Roe v. Wade and they didn't have to. B… https://t.co/NQ7FWDVTVS,Pro-choice,0.4076682925224304
950,950,America’s middle class was struggling. Then along came Justices Thomas and Kavanaugh. https://t.co/wI6jMEAJo2,Pro-choice,0.3123185634613037
951,951,@notcapnamerica LET us NOT forget to multitask!   #45/Trump/Jan 6; gun control; &amp; Roe v Wade.  We CAN NOT lose  foc… https://t.co/UoEWjCFJuF,Pro-choice,0.6017820239067078
952,952,"Don’t forget to set your clocks back 50 years if you haven’t already. 

@adage #RoeVsWade 

https://t.co/TX6M532OSN",Pro-choice,0.4251405894756317
953,953,"@npealicia @rogermwade74 New follower. Curious, but WHY are women still conceiving kids they don’t want? Not rocket… https://t.co/ugquIUZwKu",Pro-life,0.43443039059638977
954,954,"if you have a platform and/or are famous and you’re not using your fucking platform to speak about roe vs wade, shame on you. SPEAK UP.",Pro-choice,0.1930544227361679
955,955,Its actually sad and painful that muslim today say things like abortion is a fundamental right!,Pro-life,0.4188060164451599
956,956,Idk what’s scarier women getting their rights taken away or women not knowing what roe v wade ….boy we in some sad times,Pro-choice,0.19340325891971588
957,957,@KDean1010 @PadmaLakshmi I just turned 69. I never wanted to have a baby. I managed to not get pregnant. I have a s… https://t.co/U8LntCUTJa,Pro-choice,0.47219789028167725
958,958,Abortion is not in constitution.  What I said is conservatives r sick of liberals' insatiable lack of rational boun… https://t.co/WkGmi5Zo6j,Pro-life,0.7918533682823181
959,959,It’s a great day in KY and ⁦@rtllou⁩ celebrated.  https://t.co/Vs0DHTzxen,Pro-life,0.6972660422325134
960,960,The same men who voted against Abortion will take their sneaky links to the clinic where it’s available by jet if t… https://t.co/1erOMBI0JT,Pro-choice,0.16379216313362122
961,961,@DurhamSean And btw over 60% of Ohioans support abortion. Maybe the laws should reflect that,Pro-choice,0.7169622778892517
962,962,(3)  THIS MAGNITUTUDE AND STILL THOMAS DECISON IS BASED ON HIS PAST TRAUMA WITH LIBERALS (MENTALLY DERANGED) UNFIT… https://t.co/GM29drH0If,Pro-choice,0.2792312204837799
963,963,Roe V Wade was decided entirely by cis men in 1973. Y'all just hate the court because it has women on it now.,Pro-life,0.6472603678703308
964,964,"Praise God for the lives that will be saved due to the repealing of Roe V. Wade!

As Christians, though we rejoice,… https://t.co/rxXcKvuL8E",Pro-life,0.8764920234680176
965,965,@CommonestMan @vanityman Pelosi have not failed bc it has already passed in the House to codify abortion but senate is hold up,Pro-choice,0.33123746514320374
966,966,"@HHzwUXiDKWH3UYX @ihateyoupe0ple I’m not forcing my religion.
But ur not allowed to have an abortion sorry",Pro-life,0.34971389174461365
967,967,"I’m all for boycotting the 4th of July due to the overturning of Roe v Wade, but I’d just like to say Black ppl hav… https://t.co/14KGF0xpLd",Pro-choice,0.41477319598197937
968,968,"@4lala Years ago, I went with a female relative when she had an abortion. I felt honored that she asked me.

She kn… https://t.co/D1B9skSRuA",Pro-choice,0.16596177220344543
969,969,Pro abortion people are ugly inside and out and just jealous they wern't aborted and lead such miserable lives.,Pro-life,0.7453832030296326
970,970,@HeavenlySteez @CydniRae @4141steph roe v. wade protected reproductive rights — reproductive rights include contrac… https://t.co/T9mAVm0T4E,Pro-choice,0.1349736601114273
971,971,@JeffHolidayReal Hopefully you live in a state where it will still be your body your choice all overturning Roe V W… https://t.co/4xlzBGf6Dq,Pro-choice,0.5733902454376221
972,972,@LucySmi88574164 @DougRoseMedic Women talk like there are no ways to prevent pregnancy and abortion is the only way,Pro-life,0.3738618791103363
973,973,@tropicalrosie @classicallyabby No. That’s not true. Sorry you had a miscarriage but that’s not the same thing as an abortion.,Pro-life,0.31540971994400024
974,974,"Be responsible,  spread this information.  Less than $12 at walmart or almost any drugstore. No pregnancy, no abort… https://t.co/hJuwPVegp2",Pro-choice,0.46868884563446045
975,975,@lifttheveil411 Nothing more disgusting than a late trimester abortion….besides the prescription of male growth hor… https://t.co/CUytXEwAg3,Pro-life,0.3538176715373993
976,976,Hey remember when you said you’d push to codify Roe v Wade into law and had a legislative supermajority but then yo… https://t.co/btbBHdtl3g,Pro-choice,0.19725604355335236
977,977,@ASFleischman Abortion is health care. I want everyone in the country to access whatever health care they need. Sto… https://t.co/sJx79TVGVj,Pro-choice,0.13129755854606628
978,978,@jitobear @ambercb7 @BigRonJohnston @drebelo5 @KristianKWalker @777jorgeivan I’ll accept whatever consequences I’ll… https://t.co/AvXxMS6eLi,Pro-life,0.3900143504142761
979,979,"@BNNBreaking What a place America is.

In some places abortion is legal, in other places its treated as more severe… https://t.co/76OPPts1MU",Pro-choice,0.4772767424583435
980,980,@Mcgiver69 @VikingHippie82 @amore_orless This is honestly so naive it’s adorable. If the court is willing to toss o… https://t.co/wj9aLZUYm6,Pro-choice,0.36533719301223755
981,981,"Debate is a game to those who make money through it, I spiraled, nonstop cried for Roe V Wade, tried to have a lite… https://t.co/4NCl6QQdP5",Pro-choice,0.4052641689777374
982,982,For all Bernie Sanders Revisionist History Liars!!Bernie is BIG contributor to loss of Roe vs Wade by Supreme Court… https://t.co/jpZUyb1b3V,Pro-choice,0.3764956593513489
983,983,@SuperStarSethB @WatchyWatcher @LanceStorm @supertaunt I'm mad that overturning Roe v Wade is making it legal for s… https://t.co/HsEprV3JEX,Pro-choice,0.342230886220932
984,984,I love my husband. He flew with someone today who was happy about Roe v Wade. He let him have it. He’s fired up. He… https://t.co/pEe9u2s2V8,Pro-choice,0.5175445079803467
985,985,@POTUS I speak for ALL Americans when I say reinstate Roe v. Wade!,Pro-choice,0.2534715235233307
986,986,@M_S_V_Miller @br00t4lism Aside from the fact that there were many places in the US where abortions were made purpo… https://t.co/T0rJXbvJoM,Pro-choice,0.4817258417606354
987,987,"Remember: the right to abortion for all is not uncontested in the British Isles.

This onslaught against women and… https://t.co/wG5kZlsBJq",Pro-choice,0.5378372073173523
988,988,"One thing that you need to understand is that even if you get abortion back, it's not gonna come back the same.

https://t.co/qdKKFHpk7r",Pro-choice,0.2708800137042999
989,989,Roe v. Wade has just been overturned – and abortion rights activists from across the world are fighting back. Join… https://t.co/aYxIli1Tj0,Pro-choice,0.6362609267234802
990,990,"All of these big businesses not making a statement on Roe v Wade being overturned, your silence is loud.",Pro-choice,0.8071578741073608
991,991,"@AZ_Brittney I had a therapeutic abortion, for medical reasons, and later two miscarriages.

I have a great number… https://t.co/d8RiyChk3m",Pro-choice,0.24660411477088928
992,992,@BiggDelicious @ReneeSm15749226 @GFairchildE @RandyRRQuaid And yet each republican justice said under oath they'd uphold Roe v Wade,Pro-choice,0.24884630739688873
993,993,"Democrats only care about Power. The Supreme Court made a decision &amp; the Democrats lost their Power, They will lose… https://t.co/VSwli0TAMn",Pro-life,0.6983727812767029
994,994,PRO-LIFE CHOOSE LIFE ROE V WADE T-Shirt https://t.co/F2VQLlCXqk via @zazzle,Pro-life,0.8153571486473083
995,995,@JS_Brooks It’s true but there should be more talk about adoption as a solution in states where those women don’t have abortion access.,Pro-choice,0.24495743215084076
996,996,Reproductive Rights are womens rights! Stop taking away womens rights. Abortion is a fundamental right for all WOMEN.,Pro-choice,0.1568785160779953
997,997,@GavinNewsom cool let the women wanting abortion move to your stupid democrat state hell build a wall around califo… https://t.co/5O1FLZHNfn,Pro-life,0.5262017846107483
998,998,Kamala Harris On SCOTUS Abortion Ruling: “This Is Not Over”; Fox News &amp; Broadcast Nets Don’t Cover Remarks From Fir… https://t.co/uIcISmP1fg,Pro-life,0.26017993688583374
999,999,According to Brookings fellows @V_Williamson and @JohnJHudak Abortion bans will not eliminate the behavior that is… https://t.co/wGXVoPGoDi,Pro-choice,0.3165123760700226
1000,1000,@TaoWander @AtomicToasterYo @nedaamani @kenjaques @DrPalmquist @MelisCattish @CampsNP @FearOfTheDuck74 Lots of issu… https://t.co/x0Zf6AsMvh,Pro-choice,0.42645642161369324
1001,1001,"hi if you're the kind of liberal person whose opinion is ""abortion is OK with a hint of not being OK, like it shoul… https://t.co/jsOWg0Oly4",Pro-choice,0.8252567648887634
1002,1002,"California, Minnesota move to protect women's rights after Supreme Court decision https://t.co/ZWx5YIXO0W https://t.co/lyNMPBNPxR",Pro-choice,0.18871499598026276
1003,1003,Roe v. Wade has just been overturned – and abortion rights activists from across the world are fighting back. Join… https://t.co/HDZljbvZZp,Pro-choice,0.6362609267234802
1004,1004,"@Simone_Biles Athletic she is. Smart? Not so much. Guns are in the US constitution, abortion is not.",Pro-life,0.3021044135093689
1005,1005,Having studied feminism in university at Carleton I have always been pro abortion rights.,Pro-choice,0.6440645456314087
1006,1006,"@Logically_JC @JeffreyRitchey Actually, I don't think the Bible says much, if anything, about abortion. Even if it did, IDGAF either.",Pro-choice,0.3976835310459137
1007,1007,"CG S3E22: The Death of Roe v. Wade. The boys celebrate the demise of Roe v. Wade, the absurdity of global conspirac… https://t.co/eMQoso2DV3",Pro-life,0.731105387210846
1008,1008,"@RinainDC In May 2022, the attempt to codify Roe Vs. Wade failed because 50 Republicans voted against it.

If you w… https://t.co/ZWyC439wDf",Pro-choice,0.16912835836410522
1009,1009,If you’re happy about the overturning of Roe v Wade we can’t be friends. See yourself out. I hate to say it but the… https://t.co/PLAtxiExTU,Pro-choice,0.3991928994655609
1010,1010,@JessicaCoblentz Then let me be the one to represent a great many Catholic women (who you clearly don’t know) who s… https://t.co/DjWQ3aKqCm,Pro-life,0.5408341288566589
1011,1011,@Strandjunker @KateHwd8 And you can’t tell the difference between a miscarriage and an abortion! Many women will ha… https://t.co/EXmoKELqju,Pro-choice,0.21546249091625214
1012,1012,"All the men and women upset and hyperventilating about the end of roe v Wade should seek asylum in Canada, Mexico o… https://t.co/mEsyAvRwXb",Pro-life,0.29946690797805786
1013,1013,@BeckyLynchWWE To be cleared the decision to overturn #RoeVsWade is WRONG !!! But finances should not be a reason f… https://t.co/f2lfr01a8H,Pro-choice,0.4840075671672821
1014,1014,Never planned on posting anything but I’m going to be bringing attention to the roe v. wade situation. This is utte… https://t.co/Lnf5Ug0154,Pro-choice,0.4931221604347229
1015,1015,"@tnicholsmd No it will not. They simple don't care, women are second class citizesn in their eyes. The Fundie Chris… https://t.co/UpdSgt7K6V",Pro-choice,0.19963984191417694
1016,1016,"@EdwardFortuna12 @Tam1575 @POTUS That is a medical emergency, and they will go in and do surgery on her because tha… https://t.co/Zqw8BYxXQ4",Pro-life,0.39376774430274963
1017,1017,@POTUS Grow a pair. End the filibuster. Codify Roe v Wade,Pro-choice,0.3980337977409363
1018,1018,"@ErrolWebber No but i can name 10 or more where abortion is not legal starting with Poland, Germany, Portugal etc 🙃",Pro-life,0.2319304347038269
1019,1019,@Schneider_CM the left want abortion so they can kill off future Republican conservatives. they know we all are bor… https://t.co/cErOEJEbAq,Pro-life,0.7515982985496521
1020,1020,"@FoxNews Being against abortion is just a half measure if you're going to be that way you need to show receipts.

W… https://t.co/zBwfy1uQD1",Pro-choice,0.3921590745449066
1021,1021,@pygan69 @scrowder What has been over looked in the last 50 years is that the dems have ignored every opportunity t… https://t.co/dp5xT1v0HQ,Pro-life,0.7474615573883057
1022,1022,SCOTUS Aborts Roe vs Wade In A 6-3 Decision!! | Unaborted Ep. 222 https://t.co/QpRI23KH5g via @YouTube,Pro-life,0.4462026357650757
1023,1023,"""Our corporation stands against the overturning of roe v wade"" that's cool that you post a branded photo of your co… https://t.co/XSo4LxRLbS",Pro-choice,0.4016164541244507
1024,1024,"@FoxNews How repealing Roe v Wade in the US will lead to more women’s deaths. 

A large body of evidence shows that… https://t.co/zThPsGXkDU",Pro-choice,0.26965051889419556
